ItemID,year,WeekIdentifier,SalesChannel,Territory,BasePrice,PrevBasePrice,NewBasePrice
GKuS9uU17,2019,3,Stores,AXX,19.194,19.194,15.142999999999999
GKuS9uU17,2019,9,Stores,AXX,19.194,15.142999999999999,13.793
tzEmh1862,2019,7,Stores,AXX,28.405,28.405,22.103
ngEQp8U85,2018,41,E-commerce,AXX,16.083,16.982999999999997,16.083
PIw0h-I34,2018,17,E-commerce,AXX,20.753,20.753,18.503
PIw0h-I34,2018,17,Stores,AXX,20.753,20.753,18.503
PIw0h-I34,2018,19,E-commerce,AXX,20.753,18.503,17.152
PIw0h-I34,2018,19,Stores,AXX,20.753,18.503,17.152
Lr2tkaU96,2018,19,Stores,AXX,19.347,19.347,18.222
Lr2tkaU96,2018,23,Stores,AXX,19.347,18.222,19.122
Lr2tkaU96,2018,24,Stores,AXX,19.347,19.122,18.222
OO0HQ7M69,2018,7,Stores,AXX,18.802999999999997,18.802999999999997,17.903
OO0HQ7M69,2018,10,Stores,YXX,18.802999999999997,18.802999999999997,17.677999999999997
OO0HQ7M69,2018,19,E-commerce,AXX,18.802999999999997,18.802999999999997,17.901999999999997
OO0HQ7M69,2018,19,Stores,YXX,18.802999999999997,17.677999999999997,16.551999999999996
OO0HQ7M69,2018,19,Stores,AXX,18.802999999999997,17.903,17.002
OO0HQ7M69,2018,33,E-commerce,AXX,18.802999999999997,17.001999999999995,16.101999999999997
OO0HQ7M69,2018,33,Stores,YXX,18.802999999999997,16.551999999999996,15.426999999999996
OO0HQ7M69,2018,33,Stores,AXX,18.802999999999997,17.001999999999995,16.101999999999997
OO0HQ7M69,2018,46,Stores,YXX,18.802999999999997,15.426999999999996,14.580999999999996
OO0HQ7M69,2018,46,Stores,AXX,18.802999999999997,16.101999999999997,15.426999999999998
OO0HQ7M69,2018,51,E-commerce,AXX,18.802999999999997,16.101999999999997,15.426999999999998
3Tb76io56,2018,7,Stores,AXX,23.584,23.584,19.983
3Tb76io56,2018,12,Stores,AXX,23.584,19.983,19.083
3Tb76io56,2018,16,Stores,AXX,23.584,19.083,17.732
3Tb76io56,2018,46,Stores,AXX,23.584,17.732,15.5
chALSVo81,2018,16,E-commerce,AXX,24.103,24.103,22.753
chALSVo81,2018,17,Stores,YXX,24.103,24.103,21.178
chALSVo81,2018,17,Stores,AXX,24.103,24.103,21.852
chALSVo81,2018,18,E-commerce,AXX,24.103,22.753,21.852
chALSVo81,2018,19,E-commerce,AXX,24.103,21.852,20.952
chALSVo81,2018,19,Stores,YXX,24.103,21.178,20.007
chALSVo81,2018,19,Stores,AXX,24.103,21.852,20.952
chALSVo81,2018,20,E-commerce,AXX,24.103,20.952,22.753
chALSVo81,2018,22,E-commerce,AXX,24.103,22.753,20.952
chALSVo81,2018,23,E-commerce,AXX,24.103,20.952,21.852
chALSVo81,2018,23,Stores,YXX,24.103,20.007,21.178
chALSVo81,2018,23,Stores,AXX,24.103,20.952,21.852
chALSVo81,2018,24,E-commerce,AXX,24.103,21.852,20.952
chALSVo81,2018,24,Stores,YXX,24.103,21.178,20.007
chALSVo81,2018,24,Stores,AXX,24.103,21.852,20.952
chALSVo81,2018,27,E-commerce,AXX,24.103,20.952,22.753
chALSVo81,2018,28,E-commerce,AXX,24.103,22.753,20.952
K6FRtjk40,2018,19,Stores,YXX,21.712999999999997,21.712999999999997,17.324999999999996
K6FRtjk40,2018,19,Stores,AXX,21.712999999999997,21.712999999999997,18.336999999999996
K6FRtjk40,2018,21,E-commerce,AXX,21.712999999999997,21.712999999999997,19.686999999999998
K6FRtjk40,2018,23,Stores,YXX,21.712999999999997,17.324999999999996,18.494999999999997
K6FRtjk40,2018,23,Stores,AXX,21.712999999999997,18.336999999999996,19.236999999999995
K6FRtjk40,2018,24,Stores,YXX,21.712999999999997,18.494999999999997,17.324999999999996
K6FRtjk40,2018,24,Stores,AXX,21.712999999999997,19.236999999999995,18.336999999999996
K6FRtjk40,2018,35,E-commerce,AXX,21.712999999999997,19.236999999999995,18.336999999999996
ld8DN0o91,2019,4,E-commerce,AXX,16.112,16.336999999999996,16.111999999999995
ld8DN0o91,2019,5,E-commerce,AXX,16.112,15.886999999999999,16.112
TfJDaiQ15,2019,7,Stores,YXX,23.692999999999998,23.692999999999998,21.937999999999995
TfJDaiQ15,2019,7,Stores,AXX,23.692999999999998,23.692999999999998,22.342999999999996
EZgSZSo12,2019,7,E-commerce,AXX,19.663999999999998,19.663999999999998,15.612999999999998
EZgSZSo12,2019,7,Stores,AXX,19.663999999999998,19.663999999999998,15.612999999999998
EZgSZSo12,2019,9,E-commerce,AXX,19.663999999999998,15.612999999999998,14.262999999999998
EZgSZSo12,2019,9,Stores,AXX,19.663999999999998,15.612999999999998,14.262999999999998
87sYWk032,2018,25,E-commerce,AXX,17.663,17.663,15.411999999999999
87sYWk032,2018,25,Stores,AXX,17.663,17.663,15.411999999999999
87sYWk032,2019,3,E-commerce,AXX,17.663,15.411999999999999,14.512
VBsBp-444,2018,16,Stores,YXX,20.247999999999998,20.247999999999998,19.122999999999998
VBsBp-444,2018,16,Stores,AXX,20.247999999999998,20.247999999999998,19.348
VBsBp-444,2018,17,Stores,YXX,20.247999999999998,19.122999999999998,17.952999999999996
VBsBp-444,2018,17,Stores,AXX,20.247999999999998,19.348,18.448
VBsBp-444,2018,19,E-commerce,AXX,20.247999999999998,20.247999999999998,17.548
VBsBp-444,2018,19,Stores,YXX,20.247999999999998,19.077999999999996,16.151999999999994
VBsBp-444,2018,19,Stores,AXX,20.247999999999998,19.348,17.097
VBsBp-444,2018,22,E-commerce,AXX,20.247999999999998,18.447999999999997,17.096999999999998
VBsBp-444,2018,23,E-commerce,AXX,20.247999999999998,16.197,17.548
VBsBp-444,2018,23,Stores,YXX,20.247999999999998,15.027,17.953
VBsBp-444,2018,23,Stores,AXX,20.247999999999998,16.197,18.448
VBsBp-444,2018,24,E-commerce,AXX,20.247999999999998,18.447999999999997,17.096999999999998
VBsBp-444,2018,24,Stores,YXX,20.247999999999998,19.077999999999996,16.151999999999994
VBsBp-444,2018,24,Stores,AXX,20.247999999999998,19.348,17.097
VBsBp-444,2018,28,E-commerce,AXX,20.247999999999998,16.197,17.548
Yh9SJ4s40,2018,25,E-commerce,AXX,19.293,19.293,18.167
Yh9SJ4s40,2018,25,Stores,YXX,19.293,19.293,17.884
Yh9SJ4s40,2018,25,Stores,AXX,19.293,19.293,18.167
Yh9SJ4s40,2018,46,Stores,YXX,19.293,17.884,15.35
Yh9SJ4s40,2018,46,Stores,AXX,19.293,18.167,16.142000000000003
iG9cjyQ28,2019,7,E-commerce,AXX,24.063,24.063,22.262999999999998
lzRfqN474,2018,16,E-commerce,AXX,24.813000000000002,24.813000000000002,23.013
lzRfqN474,2018,17,Stores,AXX,24.813000000000002,24.813000000000002,23.013
lzRfqN474,2018,21,E-commerce,AXX,24.813000000000002,24.813000000000002,23.463
lzRfqN474,2018,25,E-commerce,AXX,24.813000000000002,23.463,22.562
lzRfqN474,2018,36,E-commerce,AXX,24.813000000000002,20.762,23.013
xSw5I1o52,2018,17,Stores,YXX,27.234,27.234,23.156
xSw5I1o52,2018,19,Stores,YXX,27.234,23.156,20.240000000000002
b2ouZR495,2018,52,E-commerce,AXX,29.454,29.454,24.953
b2ouZR495,2018,52,Stores,YXX,29.454,29.454,23.603
b2ouZR495,2018,52,Stores,AXX,29.454,29.454,24.953
b2ouZR495,2019,9,E-commerce,AXX,29.454,24.953,21.802999999999997
b2ouZR495,2019,9,Stores,YXX,29.454,23.603,19.507
b2ouZR495,2019,9,Stores,AXX,29.454,24.953,21.802999999999997
gWKlc7I44,2018,52,E-commerce,AXX,29.406000000000002,29.406000000000002,20.404000000000003
gWKlc7I44,2018,52,Stores,AXX,29.406000000000002,29.406000000000002,20.404000000000003
gWKlc7I44,2019,3,E-commerce,AXX,29.406000000000002,20.404000000000003,16.803
gWKlc7I44,2019,3,Stores,AXX,29.406000000000002,20.404000000000003,16.803
y4HptFo65,2018,25,E-commerce,AXX,18.092,18.092,16.967
y4HptFo65,2018,25,Stores,AXX,18.092,18.092,16.967
nf_wzQM73,2019,6,E-commerce,AXX,23.624000000000002,23.624000000000002,19.123
nf_wzQM73,2019,6,Stores,YXX,23.624000000000002,23.624000000000002,17.773000000000003
nf_wzQM73,2019,6,Stores,AXX,23.624000000000002,23.624000000000002,19.123
5w9NB7E71,2018,52,Stores,YXX,21.403000000000002,21.403000000000002,19.152
5w9NB7E71,2018,52,Stores,AXX,21.403000000000002,21.403000000000002,19.602000000000004
K6sJ41492,2018,19,Stores,YXX,24.343,24.343,19.796999999999997
K6sJ41492,2018,19,Stores,AXX,24.343,24.343,20.742
K6sJ41492,2018,21,E-commerce,AXX,24.343,24.343,22.543
K6sJ41492,2018,23,Stores,YXX,24.343,19.796999999999997,21.552999999999997
K6sJ41492,2018,23,Stores,AXX,24.343,20.742,22.093
K6sJ41492,2018,24,Stores,YXX,24.343,21.552999999999997,19.796999999999997
K6sJ41492,2018,24,Stores,AXX,24.343,22.093,20.742
K6sJ41492,2018,26,E-commerce,AXX,24.343,22.093,20.742
K6sJ41492,2018,30,E-commerce,AXX,24.343,21.192,22.543
K6sJ41492,2018,32,E-commerce,AXX,24.343,22.093,20.742
GHUr6tw50,2018,17,E-commerce,AXX,18.753,18.753,17.402
GHUr6tw50,2018,17,Stores,YXX,18.753,18.753,17.064999999999998
GHUr6tw50,2018,17,Stores,AXX,18.753,18.753,17.402
z0FsLcs37,2018,21,Stores,AXX,29.914,29.914,23.613
z0FsLcs37,2018,22,Stores,YXX,29.914,29.914,21.723
z0FsLcs37,2018,23,Stores,YXX,29.914,21.723,24.063
z0FsLcs37,2018,23,Stores,AXX,29.914,23.613,25.413
z0FsLcs37,2018,24,Stores,YXX,29.914,24.063000000000002,21.723000000000003
z0FsLcs37,2018,24,Stores,AXX,29.914,25.413,23.613
z0FsLcs37,2018,27,E-commerce,AXX,29.914,29.914,27.663
z0FsLcs37,2018,34,E-commerce,AXX,29.914,27.663,23.613
XHgtbos62,2018,19,Stores,YXX,20.313000000000002,20.313000000000002,17.414
XHgtbos62,2018,19,Stores,AXX,20.313000000000002,20.313000000000002,18.062000000000005
XHgtbos62,2018,21,E-commerce,AXX,20.313000000000002,20.313000000000002,18.962000000000003
XHgtbos62,2018,23,Stores,YXX,20.313000000000002,17.414,17.995
XHgtbos62,2018,23,Stores,AXX,20.313000000000002,18.062000000000005,18.512000000000008
XHgtbos62,2018,24,E-commerce,AXX,20.313000000000002,18.512000000000004,18.062000000000005
XHgtbos62,2018,24,Stores,YXX,20.313000000000002,17.995000000000005,17.414000000000005
XHgtbos62,2018,24,Stores,AXX,20.313000000000002,18.512000000000004,18.062000000000005
XHgtbos62,2018,27,E-commerce,AXX,20.313000000000002,18.512,18.962000000000003
XHgtbos62,2018,28,E-commerce,AXX,20.313000000000002,18.512000000000004,18.062000000000005
fqHcGtE50,2018,18,E-commerce,AXX,26.653,26.653,23.052999999999997
rKV3VYA17,2018,19,Stores,YXX,16.688,16.688,14.931999999999999
rKV3VYA17,2018,19,Stores,AXX,16.688,16.688,15.338
rKV3VYA17,2018,21,E-commerce,AXX,16.688,16.688,15.338
rKV3VYA17,2018,46,Stores,YXX,16.688,14.931999999999999,14.055
rKV3VYA17,2018,46,Stores,AXX,16.688,15.338,14.663
SxaIkL027,2019,7,Stores,AXX,57.910999999999994,57.910999999999994,40.357
9HgeyQw48,2018,19,Stores,YXX,17.668,17.668,15.979999999999999
9HgeyQw48,2018,19,Stores,AXX,17.668,17.668,16.317
9HgeyQw48,2018,23,Stores,YXX,17.668,15.979999999999999,17.668
9HgeyQw48,2018,23,Stores,AXX,17.668,16.317,17.668
9HgeyQw48,2018,24,Stores,YXX,17.668,17.668,15.979999999999999
9HgeyQw48,2018,24,Stores,AXX,17.668,17.668,16.317
9HgeyQw48,2018,31,E-commerce,AXX,17.668,17.668,16.317
9HgeyQw48,2018,33,Stores,YXX,17.668,15.979999999999999,14.854999999999999
9HgeyQw48,2018,33,Stores,AXX,17.668,16.317,15.417
9HgeyQw48,2018,36,E-commerce,AXX,17.668,16.317,17.668
9HgeyQw48,2018,37,E-commerce,AXX,17.668,17.668,15.417
9HgeyQw48,2018,38,E-commerce,AXX,17.668,15.417,17.668
9HgeyQw48,2018,39,E-commerce,AXX,17.668,17.668,15.417
E9Y1KAA14,2018,19,Stores,YXX,20.628,20.628,18.939999999999998
E9Y1KAA14,2018,19,Stores,AXX,20.628,20.628,19.277
E9Y1KAA14,2018,23,Stores,YXX,20.628,18.939999999999998,20.628
E9Y1KAA14,2018,23,Stores,AXX,20.628,19.277,20.628
E9Y1KAA14,2018,24,E-commerce,AXX,20.628,20.628,19.277
E9Y1KAA14,2018,24,Stores,YXX,20.628,20.628,18.939999999999998
E9Y1KAA14,2018,24,Stores,AXX,20.628,20.628,19.277
E9Y1KAA14,2018,33,Stores,YXX,20.628,18.939999999999998,17.814999999999998
E9Y1KAA14,2018,33,Stores,AXX,20.628,19.277,18.377000000000002
E9Y1KAA14,2018,35,E-commerce,AXX,20.628,19.277,18.377000000000002
2PK7WQE74,2018,19,Stores,YXX,16.083000000000002,16.083000000000002,14.733
2PK7WQE74,2018,19,Stores,AXX,16.083000000000002,16.083000000000002,14.732000000000001
DkXDNA080,2019,7,E-commerce,AXX,17.173000000000002,17.173000000000002,14.922
DkXDNA080,2019,7,Stores,YXX,17.173000000000002,17.173000000000002,14.248000000000001
DkXDNA080,2019,7,Stores,AXX,17.173000000000002,17.173000000000002,14.922
hym-me474,2018,12,E-commerce,AXX,26.043000000000003,26.043000000000003,23.343000000000004
hym-me474,2018,12,Stores,YXX,26.043000000000003,26.043000000000003,22.568000000000005
hym-me474,2018,12,Stores,AXX,26.043000000000003,26.043000000000003,23.343000000000004
hym-me474,2018,19,Stores,YXX,26.043000000000003,22.568000000000005,19.674000000000007
hym-me474,2018,19,Stores,AXX,26.043000000000003,23.343000000000004,21.092000000000006
hym-me474,2018,23,Stores,YXX,26.043000000000003,19.674000000000003,21.411
hym-me474,2018,23,Stores,AXX,26.043000000000003,21.092000000000002,22.443
hym-me474,2018,24,Stores,YXX,26.043000000000003,21.411,19.674
hym-me474,2018,24,Stores,AXX,26.043000000000003,22.443,21.092000000000002
fTraxF475,2019,6,E-commerce,AXX,25.833000000000002,25.833000000000002,22.683
-o036Co77,2018,19,Stores,YXX,18.767999999999997,18.767999999999997,14.113999999999999
-o036Co77,2018,23,Stores,YXX,18.767999999999997,14.113999999999999,16.441
-o036Co77,2018,24,Stores,YXX,18.767999999999997,16.441,14.113999999999999
-o036Co77,2018,46,Stores,YXX,18.767999999999997,14.113999999999999,12.373
oFRqQQI81,2018,19,Stores,AXX,25.995,25.995,16.993000000000002
oFRqQQI81,2018,21,E-commerce,AXX,25.995,25.995,18.793
oFRqQQI81,2018,24,E-commerce,AXX,25.995,18.793,16.993000000000002
6B1z5F498,2018,52,Stores,YXX,21.528000000000002,21.528000000000002,19.840000000000003
6B1z5F498,2018,52,Stores,AXX,21.528000000000002,21.528000000000002,20.177000000000003
IZCIQvs43,2018,19,E-commerce,AXX,30.414,30.414,25.913
IZCIQvs43,2018,23,E-commerce,AXX,30.414,25.913,30.414
IZCIQvs43,2018,24,E-commerce,AXX,30.414,30.414,25.913
IZCIQvs43,2018,46,E-commerce,AXX,30.414,25.913,23.663
IV4Z7Oo85,2018,17,Stores,YXX,18.302,18.302,17.456
IV4Z7Oo85,2018,22,E-commerce,AXX,18.302,18.302,17.627
c_79YGk67,2018,19,E-commerce,AXX,26.684,26.684,22.633000000000003
c_79YGk67,2018,21,E-commerce,AXX,26.684,22.633000000000003,21.733000000000004
BSBtV3Q53,2018,19,E-commerce,AXX,26.373,26.373,23.673000000000002
BSBtV3Q53,2018,19,Stores,YXX,26.373,26.373,20.027
BSBtV3Q53,2018,19,Stores,AXX,26.373,26.373,21.422
BSBtV3Q53,2018,22,E-commerce,AXX,26.373,23.673000000000002,21.422
BSBtV3Q53,2018,23,E-commerce,AXX,26.373,21.422,23.673000000000002
BSBtV3Q53,2018,23,Stores,YXX,26.373,20.027,22.912
BSBtV3Q53,2018,23,Stores,AXX,26.373,21.422,23.673000000000002
BSBtV3Q53,2018,24,Stores,YXX,26.373,22.912,20.027
BSBtV3Q53,2018,24,Stores,AXX,26.373,23.673000000000002,21.422
BSBtV3Q53,2018,30,E-commerce,AXX,26.373,23.673000000000002,21.422
BSBtV3Q53,2018,39,E-commerce,AXX,26.373,21.422,23.673000000000002
BSBtV3Q53,2018,40,E-commerce,AXX,26.373,23.673000000000002,21.422
BSBtV3Q53,2018,46,Stores,YXX,26.373,20.027,17.722
BSBtV3Q53,2018,46,Stores,AXX,26.373,21.422,19.622
BSBtV3Q53,2018,51,E-commerce,AXX,26.373,21.422,23.673000000000002
BSBtV3Q53,2018,52,E-commerce,AXX,26.373,23.673000000000002,19.622
oIrztTw79,2018,22,E-commerce,AXX,20.933,20.933,20.032
1pTYE-I98,2018,20,Stores,YXX,29.034000000000002,29.034000000000002,23.183
1pTYE-I98,2018,20,Stores,AXX,29.034000000000002,29.034000000000002,24.533
1pTYE-I98,2018,23,Stores,YXX,29.034000000000002,23.183,29.034
1pTYE-I98,2018,23,Stores,AXX,29.034000000000002,24.533,29.034000000000002
1pTYE-I98,2018,24,E-commerce,AXX,29.034000000000002,29.034000000000002,26.783
1pTYE-I98,2018,24,Stores,YXX,29.034000000000002,29.034000000000002,23.183
1pTYE-I98,2018,24,Stores,AXX,29.034000000000002,29.034000000000002,24.533
1pTYE-I98,2018,26,E-commerce,AXX,29.034000000000002,26.783,24.533
1pTYE-I98,2018,29,E-commerce,AXX,29.034000000000002,24.533,26.783
1pTYE-I98,2018,30,E-commerce,AXX,29.034000000000002,26.783,24.533
1pTYE-I98,2018,46,Stores,YXX,29.034000000000002,23.183,18.502
1pTYE-I98,2018,46,Stores,AXX,29.034000000000002,24.533,20.932000000000002
1pTYE-I98,2018,52,E-commerce,AXX,29.034000000000002,24.533,20.932000000000002
u2Zm8Vg22,2018,19,Stores,YXX,16.743000000000002,16.743000000000002,15.055000000000001
u2Zm8Vg22,2018,19,Stores,AXX,16.743000000000002,16.743000000000002,15.392000000000001
u2Zm8Vg22,2018,22,E-commerce,AXX,16.743000000000002,16.743000000000002,15.392000000000001
u2Zm8Vg22,2018,46,Stores,YXX,16.743000000000002,15.055000000000001,12.805000000000001
u2Zm8Vg22,2018,46,Stores,AXX,16.743000000000002,15.392000000000001,13.592000000000002
Uv40Pws88,2018,19,E-commerce,AXX,15.663,15.663,13.637
Uv40Pws88,2018,19,Stores,YXX,15.663,15.663,11.567
Uv40Pws88,2018,19,Stores,AXX,15.663,15.663,12.512
Uv40Pws88,2018,23,Stores,YXX,15.663,11.567,12.445
Uv40Pws88,2018,23,Stores,AXX,15.663,12.512,13.187
Uv40Pws88,2018,24,E-commerce,AXX,15.663,13.187,12.512
Uv40Pws88,2018,24,Stores,YXX,15.663,12.445,11.567
Uv40Pws88,2018,24,Stores,AXX,15.663,13.187,12.512
nLhN05A20,2018,17,Stores,AXX,30.276,30.276,21.274
nLhN05A20,2018,18,Stores,YXX,30.276,30.276,18.573
nLhN05A20,2018,19,E-commerce,AXX,30.276,30.276,21.274
nLhN05A20,2018,28,E-commerce,AXX,30.276,21.274,17.673
nLhN05A20,2018,28,Stores,YXX,30.276,18.573,13.892
nLhN05A20,2018,28,Stores,AXX,30.276,21.274,17.673
afAAI6k84,2018,22,E-commerce,AXX,25.743,25.743,23.043
afAAI6k84,2019,3,E-commerce,AXX,25.743,23.043,20.791999999999998
afAAI6k84,2019,4,E-commerce,AXX,25.743,20.791999999999998,22.143
afAAI6k84,2019,5,E-commerce,AXX,25.743,22.143,20.792
afAAI6k84,2019,6,E-commerce,AXX,25.743,20.791999999999998,22.143
8zwGik036,2019,7,E-commerce,AXX,24.282999999999998,24.282999999999998,22.931999999999995
8zwGik036,2019,7,Stores,AXX,24.282999999999998,24.282999999999998,22.931999999999995
8zwGik036,2019,9,E-commerce,AXX,24.282999999999998,22.931999999999995,22.481999999999996
8zwGik036,2019,9,Stores,AXX,24.282999999999998,22.931999999999995,22.481999999999996
u2kK_8o85,2018,24,E-commerce,AXX,21.823,21.823,18.673
u2kK_8o85,2018,29,Stores,AXX,21.823,21.823,18.673
u2kK_8o85,2018,46,Stores,AXX,21.823,18.673,16.421999999999997
u2kK_8o85,2018,50,E-commerce,AXX,21.823,18.673,16.421999999999997
u2kK_8o85,2018,51,E-commerce,AXX,21.823,16.421999999999997,18.672999999999995
u2kK_8o85,2018,52,E-commerce,AXX,21.823,18.673,16.421999999999997
PN3g_H037,2018,16,E-commerce,AXX,21.602999999999998,21.602999999999998,19.352999999999998
PN3g_H037,2018,41,E-commerce,AXX,21.602999999999998,19.352999999999998,21.602999999999998
PN3g_H037,2018,46,E-commerce,AXX,21.602999999999998,21.602999999999998,17.101999999999997
PN3g_H037,2018,46,Stores,AXX,21.602999999999998,21.602999999999998,17.101999999999997
PN3g_H037,2018,52,E-commerce,AXX,21.602999999999998,17.101999999999997,19.352999999999994
PN3g_H037,2019,1,E-commerce,AXX,21.602999999999998,19.352999999999998,17.101999999999997
VSuA6_449,2019,6,E-commerce,AXX,24.874000000000002,24.874000000000002,19.023
VSuA6_449,2019,6,Stores,YXX,24.874000000000002,24.874000000000002,17.560000000000002
VSuA6_449,2019,6,Stores,AXX,24.874000000000002,24.874000000000002,19.023
MHcAnwA25,2019,7,E-commerce,AXX,22.512999999999998,22.512999999999998,20.713
MHcAnwA25,2019,7,Stores,YXX,22.512999999999998,22.512999999999998,20.186
MHcAnwA25,2019,7,Stores,AXX,22.512999999999998,22.512999999999998,20.713
jas70DE57,2018,7,Stores,YXX,19.598,19.598,17.271
jas70DE57,2018,25,Stores,YXX,19.598,17.271,16.106
1kjc5f860,2018,26,Stores,YXX,21.180000000000003,21.180000000000003,20.617000000000004
1kjc5f860,2018,27,Stores,AXX,21.180000000000003,21.180000000000003,20.730000000000004
1kjc5f860,2018,28,Stores,YXX,21.180000000000003,20.617000000000004,19.771000000000004
1kjc5f860,2018,28,Stores,AXX,21.180000000000003,20.730000000000004,20.055000000000007
PihPr3M75,2019,3,E-commerce,AXX,32.015,32.015,26.614
PihPr3M75,2019,7,E-commerce,AXX,32.015,26.614,24.363
bPFo3P425,2019,7,E-commerce,AXX,22.983999999999998,22.983999999999998,18.933
bPFo3P425,2019,7,Stores,YXX,22.983999999999998,22.983999999999998,17.808
bPFo3P425,2019,7,Stores,AXX,22.983999999999998,22.983999999999998,18.933
7--zaU042,2018,19,E-commerce,AXX,22.723000000000003,22.723000000000003,20.473
ov5o97I60,2019,7,E-commerce,AXX,35.676,35.676,27.124000000000002
ov5o97I60,2019,7,Stores,YXX,35.676,35.676,24.602999999999998
ov5o97I60,2019,7,Stores,AXX,35.676,35.676,27.124000000000002
rtNiC4s28,2018,16,E-commerce,AXX,22.304,22.304,18.253
rtNiC4s28,2018,19,E-commerce,AXX,22.304,18.253,17.353
rtNiC4s28,2019,3,E-commerce,AXX,22.304,17.352999999999998,16.677
rtNiC4s28,2019,4,E-commerce,AXX,22.304,16.677,16.451999999999998
rtNiC4s28,2019,5,E-commerce,AXX,22.304,16.451999999999998,16.677
c3NngnA11,2019,6,E-commerce,AXX,18.703,18.703,16.903
c3NngnA11,2019,6,Stores,AXX,18.703,18.703,16.903
35pUvLY43,2018,17,Stores,YXX,20.622999999999998,20.622999999999998,18.867999999999995
35pUvLY43,2018,17,Stores,AXX,20.622999999999998,20.622999999999998,19.272999999999996
35pUvLY43,2018,28,Stores,YXX,20.622999999999998,18.867999999999995,16.526999999999994
35pUvLY43,2018,28,Stores,AXX,20.622999999999998,19.272999999999996,17.471999999999998
WL_Vq0s37,2018,16,E-commerce,AXX,25.504,25.504,19.653
WL_Vq0s37,2018,21,E-commerce,AXX,25.504,19.653,18.753
V2dW_s816,2018,19,E-commerce,AXX,20.272000000000002,20.272000000000002,19.597
V2dW_s816,2018,19,Stores,AXX,20.272000000000002,20.272000000000002,19.372
V2dW_s816,2018,46,Stores,AXX,20.272000000000002,19.372,19.147
XrwNYos65,2019,4,E-commerce,AXX,12.922,13.147,12.922
XrwNYos65,2019,5,E-commerce,AXX,12.922,12.697000000000001,12.922
drIDIac49,2018,17,Stores,YXX,25.983999999999998,25.983999999999998,21.933
drIDIac49,2018,17,Stores,AXX,25.983999999999998,25.983999999999998,22.833999999999996
drIDIac49,2018,19,Stores,YXX,25.983999999999998,21.933,20.772
drIDIac49,2018,19,Stores,AXX,25.983999999999998,22.833999999999996,21.932999999999996
drIDIac49,2018,22,E-commerce,AXX,25.983999999999998,25.983999999999998,22.833999999999996
drIDIac49,2018,23,Stores,YXX,25.983999999999998,20.772,21.933
drIDIac49,2018,23,Stores,AXX,25.983999999999998,21.932999999999996,22.833999999999996
drIDIac49,2018,24,E-commerce,AXX,25.983999999999998,22.833999999999996,21.932999999999996
drIDIac49,2018,24,Stores,YXX,25.983999999999998,21.933,20.772
drIDIac49,2018,24,Stores,AXX,25.983999999999998,22.833999999999996,21.932999999999996
drIDIac49,2018,46,Stores,YXX,25.983999999999998,20.772,18.458
drIDIac49,2018,46,Stores,AXX,25.983999999999998,21.932999999999996,20.132999999999996
drIDIac49,2019,9,Stores,YXX,25.983999999999998,18.458,18.169999999999998
drIDIac49,2019,9,Stores,AXX,25.983999999999998,20.132999999999996,19.907999999999994
ke4hP9k50,2018,17,Stores,YXX,22.998,22.998,21.872
ke4hP9k50,2018,17,Stores,AXX,22.998,22.998,22.097
ke4hP9k50,2018,19,Stores,YXX,22.998,21.872,20.747
ke4hP9k50,2018,19,Stores,AXX,22.998,22.097,21.197000000000003
ke4hP9k50,2018,46,Stores,YXX,22.998,20.747,19.901
ke4hP9k50,2018,46,Stores,AXX,22.998,21.197000000000003,20.522000000000006
P0iHBI842,2018,19,Stores,AXX,19.454,19.454,13.602
P0iHBI842,2018,23,Stores,AXX,19.454,13.602,15.403
P0iHBI842,2018,24,E-commerce,AXX,19.454,19.454,13.602
P0iHBI842,2018,24,Stores,AXX,19.454,15.403,13.602
0dq3H-w55,2019,7,E-commerce,AXX,25.293,25.293,21.243
0dq3H-w55,2019,7,Stores,YXX,25.293,25.293,20.099
0dq3H-w55,2019,7,Stores,AXX,25.293,25.293,21.243
oA4ATqk68,2018,19,E-commerce,AXX,22.583,22.583,21.232
oA4ATqk68,2018,19,Stores,YXX,22.583,22.583,20.894999999999996
oA4ATqk68,2018,19,Stores,AXX,22.583,22.583,21.232
BWP-Z4c87,2018,19,Stores,AXX,24.983,24.983,20.032
BWP-Z4c87,2018,21,E-commerce,AXX,24.983,24.983,22.283
BWP-Z4c87,2018,22,E-commerce,AXX,24.983,21.383,20.032
BWP-Z4c87,2018,23,E-commerce,AXX,24.983,20.932000000000002,22.283
BWP-Z4c87,2018,23,Stores,AXX,24.983,20.032,21.383
BWP-Z4c87,2018,24,E-commerce,AXX,24.983,21.383,20.032
BWP-Z4c87,2018,24,Stores,AXX,24.983,21.383,20.032
7XKCJA034,2018,19,E-commerce,AXX,26.014000000000003,26.014000000000003,21.513
x1JH54g32,2019,7,Stores,YXX,37.271,37.271,30.262999999999998
x1JH54g32,2019,7,Stores,AXX,37.271,37.271,31.87
REroTsA38,2018,21,E-commerce,AXX,15.692,15.692,15.242
REroTsA38,2018,22,E-commerce,AXX,15.692,15.242,14.792
REroTsA38,2018,23,E-commerce,AXX,15.692,14.792,15.242
REroTsA38,2018,25,E-commerce,AXX,15.692,15.242,14.792
pteAbbI97,2018,19,Stores,AXX,23.293,23.293,19.692999999999998
pteAbbI97,2018,23,Stores,AXX,23.293,19.692999999999998,23.293
